RecordingTime [ms]	Time of Day [h:m:s:ms]	Trial	Stimulus	Export Start Trial Time [ms]	Export End Trial Time [ms]	Participant	Color	Tracking Ratio [%]	Category Group	Category Right	Index Right	Pupil Diameter Right [mm]	Point of Regard Right X [px]	Point of Regard Right Y [px]	AOI Name Right	Gaze Vector Right X	Gaze Vector Right Y	Gaze Vector Right Z	Annotation Name	Annotation Description	Annotation Tags	Mouse Position X [px]	Mouse Position Y [px]	Scroll Direction X	Scroll Direction Y	Content
1371003.4	13:35:57:156	Trial001	StudySoda_screenshot.png	0.0	68071.8	Flo6	Coral	87.0	Eye	Fixation	1	3.2	182.6	793.2	White Space	-0.2	0.1	-1.0	-	-	-	-	-	-	-	-
1371007.4	13:35:57:160	Trial001	StudySoda_screenshot.png	0.0	68071.8	Flo6	Coral	87.0	Eye	Fixation	1	3.2	180.8	793.6	White Space	-0.2	0.1	-1.0	-	-	-	-	-	-	-	-
1371011.3	13:35:57:164	Trial001	StudySoda_screenshot.png	0.0	68071.8	Flo6	Coral	87.0	Eye	Fixation	1	3.2	179.6	794.4	White Space	-0.2	0.1	-1.0	-	-	-	-	-	-	-	-
1371015.4	13:35:57:168	Trial001	StudySoda_screenshot.png	0.0	68071.8	Flo6	Coral	87.0	Eye	Fixation	1	3.2	179.0	795.3	White Space	-0.2	0.1	-1.0	-	-	-	-	-	-	-	-
1371019.4	13:35:57:172	Trial001	StudySoda_screenshot.png	0.0	68071.8	Flo6	Coral	87.0	Eye	Fixation	1	3.2	177.8	795.2	White Space	-0.2	0.1	-1.0	-	-	-	-	-	-	-	-
1371023.4	13:35:57:176	Trial001	StudySoda_screenshot.png	0.0	68071.8	Flo6	Coral	87.0	Eye	Fixation	1	3.2	177.7	794.7	White Space	-0.2	0.1	-1.0	-	-	-	-	-	-	-	-
1371027.4	13:35:57:180	Trial001	StudySoda_screenshot.png	0.0	68071.8	Flo6	Coral	87.0	Eye	Fixation	1	3.2	173.9	795.0	White Space	-0.2	0.1	-1.0	-	-	-	-	-	-	-	-
1371031.4	13:35:57:184	Trial001	StudySoda_screenshot.png	0.0	68071.8	Flo6	Coral	87.0	Eye	Fixation	1	3.2	172.0	793.5	White Space	-0.2	0.1	-1.0	-	-	-	-	-	-	-	-
1371035.4	13:35:57:188	Trial001	StudySoda_screenshot.png	0.0	68071.8	Flo6	Coral	87.0	Eye	Fixation	1	3.2	169.6	792.5	White Space	-0.2	0.1	-1.0	-	-	-	-	-	-	-	-
1371039.4	13:35:57:192	Trial001	StudySoda_screenshot.png	0.0	68071.8	Flo6	Coral	87.0	Eye	Fixation	1	3.2	168.9	789.3	White Space	-0.2	0.1	-1.0	-	-	-	-	-	-	-	-
1371043.4	13:35:57:196	Trial001	StudySoda_screenshot.png	0.0	68071.8	Flo6	Coral	87.0	Eye	Fixation	1	3.2	166.5	786.6	White Space	-0.2	0.1	-1.0	-	-	-	-	-	-	-	-
1371047.4	13:35:57:200	Trial001	StudySoda_screenshot.png	0.0	68071.8	Flo6	Coral	87.0	Eye	Fixation	1	3.2	165.5	784.4	White Space	-0.2	0.1	-1.0	-	-	-	-	-	-	-	-
1371051.4	13:35:57:204	Trial001	StudySoda_screenshot.png	0.0	68071.8	Flo6	Coral	87.0	Eye	Fixation	1	3.2	163.1	784.3	White Space	-0.3	0.1	-1.0	-	-	-	-	-	-	-	-
1371055.4	13:35:57:208	Trial001	StudySoda_screenshot.png	0.0	68071.8	Flo6	Coral	87.0	Eye	Fixation	1	3.2	160.6	783.7	White Space	-0.2	0.1	-1.0	-	-	-	-	-	-	-	-
1371059.4	13:35:57:212	Trial001	StudySoda_screenshot.png	0.0	68071.8	Flo6	Coral	87.0	Eye	Fixation	1	3.2	158.1	786.1	White Space	-0.2	0.1	-1.0	-	-	-	-	-	-	-	-
1371063.4	13:35:57:216	Trial001	StudySoda_screenshot.png	0.0	68071.8	Flo6	Coral	87.0	Eye	Fixation	1	3.2	157.6	786.5	White Space	-0.2	0.1	-1.0	-	-	-	-	-	-	-	-
1371067.4	13:35:57:220	Trial001	StudySoda_screenshot.png	0.0	68071.8	Flo6	Coral	87.0	Eye	Fixation	1	3.2	155.8	785.7	White Space	-0.2	0.1	-1.0	-	-	-	-	-	-	-	-
1371071.4	13:35:57:224	Trial001	StudySoda_screenshot.png	0.0	68071.8	Flo6	Coral	87.0	Eye	Fixation	1	3.2	155.8	785.3	White Space	-0.2	0.1	-1.0	-	-	-	-	-	-	-	-
1371075.4	13:35:57:228	Trial001	StudySoda_screenshot.png	0.0	68071.8	Flo6	Coral	87.0	Eye	Fixation	1	3.2	155.2	784.1	White Space	-0.2	0.1	-1.0	-	-	-	-	-	-	-	-
1371079.4	13:35:57:232	Trial001	StudySoda_screenshot.png	0.0	68071.8	Flo6	Coral	87.0	Eye	Fixation	1	3.2	154.6	785.3	White Space	-0.3	0.1	-1.0	-	-	-	-	-	-	-	-
1371083.4	13:35:57:236	Trial001	StudySoda_screenshot.png	0.0	68071.8	Flo6	Coral	87.0	Eye	Fixation	1	3.2	154.2	786.6	White Space	-0.2	0.1	-1.0	-	-	-	-	-	-	-	-
1371087.4	13:35:57:240	Trial001	StudySoda_screenshot.png	0.0	68071.8	Flo6	Coral	87.0	Eye	Fixation	1	3.2	156.4	787.4	White Space	-0.2	0.1	-1.0	-	-	-	-	-	-	-	-
1371091.4	13:35:57:244	Trial001	StudySoda_screenshot.png	0.0	68071.8	Flo6	Coral	87.0	Eye	Fixation	1	3.2	160.4	788.4	White Space	-0.2	0.1	-1.0	-	-	-	-	-	-	-	-
1371095.4	13:35:57:248	Trial001	StudySoda_screenshot.png	0.0	68071.8	Flo6	Coral	87.0	Eye	Fixation	1	3.2	163.3	789.2	White Space	-0.2	0.1	-1.0	-	-	-	-	-	-	-	-
1371099.4	13:35:57:252	Trial001	StudySoda_screenshot.png	0.0	68071.8	Flo6	Coral	87.0	Eye	Fixation	1	3.1	172.0	788.6	White Space	-0.2	0.1	-1.0	-	-	-	-	-	-	-	-
1371103.4	13:35:57:256	Trial001	StudySoda_screenshot.png	0.0	68071.8	Flo6	Coral	87.0	Eye	Fixation	1	3.1	169.7	787.9	White Space	-0.2	0.1	-1.0	-	-	-	-	-	-	-	-
1371107.4	13:35:57:260	Trial001	StudySoda_screenshot.png	0.0	68071.8	Flo6	Coral	87.0	Eye	Fixation	1	3.1	171.1	788.2	White Space	-0.2	0.1	-1.0	-	-	-	-	-	-	-	-
1371111.4	13:35:57:264	Trial001	StudySoda_screenshot.png	0.0	68071.8	Flo6	Coral	87.0	Eye	Fixation	1	3.1	175.9	789.6	White Space	-0.2	0.1	-1.0	-	-	-	-	-	-	-	-
1371115.4	13:35:57:268	Trial001	StudySoda_screenshot.png	0.0	68071.8	Flo6	Coral	87.0	Eye	Fixation	1	3.1	175.1	792.0	White Space	-0.2	0.1	-1.0	-	-	-	-	-	-	-	-
1371119.4	13:35:57:272	Trial001	StudySoda_screenshot.png	0.0	68071.8	Flo6	Coral	87.0	Eye	Fixation	1	3.1	174.6	795.5	White Space	-0.2	0.1	-1.0	-	-	-	-	-	-	-	-
1371123.4	13:35:57:276	Trial001	StudySoda_screenshot.png	0.0	68071.8	Flo6	Coral	87.0	Eye	Fixation	1	3.1	175.1	796.7	White Space	-0.2	0.1	-1.0	-	-	-	-	-	-	-	-
1371127.4	13:35:57:280	Trial001	StudySoda_screenshot.png	0.0	68071.8	Flo6	Coral	87.0	Eye	Fixation	1	3.2	177.8	795.0	White Space	-0.2	0.1	-1.0	-	-	-	-	-	-	-	-
1371131.4	13:35:57:284	Trial001	StudySoda_screenshot.png	0.0	68071.8	Flo6	Coral	87.0	Eye	Fixation	1	3.2	175.5	796.3	White Space	-0.2	0.1	-1.0	-	-	-	-	-	-	-	-
1371135.4	13:35:57:288	Trial001	StudySoda_screenshot.png	0.0	68071.8	Flo6	Coral	87.0	Eye	Fixation	1	3.2	174.6	797.3	White Space	-0.2	0.1	-1.0	-	-	-	-	-	-	-	-
1371139.4	13:35:57:292	Trial001	StudySoda_screenshot.png	0.0	68071.8	Flo6	Coral	87.0	Eye	Fixation	1	3.2	175.5	797.9	White Space	-0.2	0.1	-1.0	-	-	-	-	-	-	-	-
1371143.4	13:35:57:296	Trial001	StudySoda_screenshot.png	0.0	68071.8	Flo6	Coral	87.0	Eye	Fixation	1	3.2	174.0	796.9	White Space	-0.2	0.1	-1.0	-	-	-	-	-	-	-	-
1371147.4	13:35:57:300	Trial001	StudySoda_screenshot.png	0.0	68071.8	Flo6	Coral	87.0	Eye	Fixation	1	3.2	172.9	796.6	White Space	-0.2	0.1	-1.0	-	-	-	-	-	-	-	-
1371151.4	13:35:57:304	Trial001	StudySoda_screenshot.png	0.0	68071.8	Flo6	Coral	87.0	Eye	Fixation	1	3.2	170.1	795.7	White Space	-0.2	0.1	-1.0	-	-	-	-	-	-	-	-
1371155.4	13:35:57:308	Trial001	StudySoda_screenshot.png	0.0	68071.8	Flo6	Coral	87.0	Eye	Fixation	1	3.2	168.6	794.7	White Space	-0.2	0.1	-1.0	-	-	-	-	-	-	-	-
1371159.4	13:35:57:312	Trial001	StudySoda_screenshot.png	0.0	68071.8	Flo6	Coral	87.0	Eye	Fixation	1	3.2	167.8	793.2	White Space	-0.2	0.1	-1.0	-	-	-	-	-	-	-	-
1371163.4	13:35:57:316	Trial001	StudySoda_screenshot.png	0.0	68071.8	Flo6	Coral	87.0	Eye	Fixation	1	3.2	166.0	793.2	White Space	-0.2	0.1	-1.0	-	-	-	-	-	-	-	-
1371167.4	13:35:57:320	Trial001	StudySoda_screenshot.png	0.0	68071.8	Flo6	Coral	87.0	Eye	Fixation	1	3.2	167.5	791.2	White Space	-0.2	0.1	-1.0	-	-	-	-	-	-	-	-
1371171.4	13:35:57:324	Trial001	StudySoda_screenshot.png	0.0	68071.8	Flo6	Coral	87.0	Eye	Fixation	1	3.2	167.0	790.7	White Space	-0.2	0.1	-1.0	-	-	-	-	-	-	-	-
1371175.4	13:35:57:328	Trial001	StudySoda_screenshot.png	0.0	68071.8	Flo6	Coral	87.0	Eye	Fixation	1	3.2	167.2	790.2	White Space	-0.2	0.1	-1.0	-	-	-	-	-	-	-	-
1371179.4	13:35:57:332	Trial001	StudySoda_screenshot.png	0.0	68071.8	Flo6	Coral	87.0	Eye	Fixation	1	3.2	166.8	789.2	White Space	-0.2	0.1	-1.0	-	-	-	-	-	-	-	-
1371183.4	13:35:57:336	Trial001	StudySoda_screenshot.png	0.0	68071.8	Flo6	Coral	87.0	Eye	Fixation	1	3.2	163.9	789.4	White Space	-0.2	0.1	-1.0	-	-	-	-	-	-	-	-
1371187.4	13:35:57:340	Trial001	StudySoda_screenshot.png	0.0	68071.8	Flo6	Coral	87.0	Eye	Fixation	1	3.2	163.9	789.0	White Space	-0.2	0.1	-1.0	-	-	-	-	-	-	-	-
1371191.4	13:35:57:344	Trial001	StudySoda_screenshot.png	0.0	68071.8	Flo6	Coral	87.0	Eye	Fixation	1	3.2	162.5	789.9	White Space	-0.2	0.1	-1.0	-	-	-	-	-	-	-	-
1371195.4	13:35:57:348	Trial001	StudySoda_screenshot.png	0.0	68071.8	Flo6	Coral	87.0	Eye	Fixation	1	3.2	162.9	789.5	White Space	-0.2	0.1	-1.0	-	-	-	-	-	-	-	-
1371199.4	13:35:57:352	Trial001	StudySoda_screenshot.png	0.0	68071.8	Flo6	Coral	87.0	Eye	Fixation	1	3.2	162.6	788.8	White Space	-0.2	0.1	-1.0	-	-	-	-	-	-	-	-
1371203.4	13:35:57:356	Trial001	StudySoda_screenshot.png	0.0	68071.8	Flo6	Coral	87.0	Eye	Fixation	1	3.2	163.7	790.5	White Space	-0.2	0.1	-1.0	-	-	-	-	-	-	-	-
1371207.4	13:35:57:360	Trial001	StudySoda_screenshot.png	0.0	68071.8	Flo6	Coral	87.0	Eye	Fixation	1	3.2	166.3	791.1	White Space	-0.2	0.1	-1.0	-	-	-	-	-	-	-	-
1371211.4	13:35:57:364	Trial001	StudySoda_screenshot.png	0.0	68071.8	Flo6	Coral	87.0	Eye	Fixation	1	3.2	166.5	792.0	White Space	-0.2	0.1	-1.0	-	-	-	-	-	-	-	-
1371215.4	13:35:57:368	Trial001	StudySoda_screenshot.png	0.0	68071.8	Flo6	Coral	87.0	Eye	Fixation	1	3.2	166.9	792.5	White Space	-0.2	0.1	-1.0	-	-	-	-	-	-	-	-
1371219.4	13:35:57:372	Trial001	StudySoda_screenshot.png	0.0	68071.8	Flo6	Coral	87.0	Eye	Fixation	1	3.2	167.6	792.8	White Space	-0.2	0.1	-1.0	-	-	-	-	-	-	-	-
1371223.4	13:35:57:376	Trial001	StudySoda_screenshot.png	0.0	68071.8	Flo6	Coral	87.0	Eye	Saccade	1	3.2	166.8	794.2	White Space	-0.2	0.1	-1.0	-	-	-	-	-	-	-	-
1371227.4	13:35:57:380	Trial001	StudySoda_screenshot.png	0.0	68071.8	Flo6	Coral	87.0	Eye	Saccade	1	3.2	167.9	795.9	White Space	-0.2	0.1	-1.0	-	-	-	-	-	-	-	-
1371231.4	13:35:57:384	Trial001	StudySoda_screenshot.png	0.0	68071.8	Flo6	Coral	87.0	Eye	Saccade	1	3.2	181.2	794.6	White Space	-0.2	0.1	-1.0	-	-	-	-	-	-	-	-
1371235.4	13:35:57:388	Trial001	StudySoda_screenshot.png	0.0	68071.8	Flo6	Coral	87.0	Eye	Saccade	1	3.2	215.6	795.4	White Space	-0.2	0.1	-1.0	-	-	-	-	-	-	-	-
1371239.4	13:35:57:392	Trial001	StudySoda_screenshot.png	0.0	68071.8	Flo6	Coral	87.0	Eye	Saccade	1	3.2	323.3	793.2	White Space	-0.2	0.1	-1.0	-	-	-	-	-	-	-	-
1371243.4	13:35:57:396	Trial001	StudySoda_screenshot.png	0.0	68071.8	Flo6	Coral	87.0	Eye	Saccade	1	3.2	366.4	753.2	White Space	-0.1	0.2	-1.0	-	-	-	-	-	-	-	-
1371247.4	13:35:57:400	Trial001	StudySoda_screenshot.png	0.0	68071.8	Flo6	Coral	87.0	Eye	Saccade	1	3.2	459.8	694.3	White Space	-0.1	0.2	-1.0	-	-	-	-	-	-	-	-
1371251.4	13:35:57:404	Trial001	StudySoda_screenshot.png	0.0	68071.8	Flo6	Coral	87.0	Eye	Saccade	1	3.2	519.3	652.3	White Space	-0.1	0.2	-1.0	-	-	-	-	-	-	-	-
1371255.4	13:35:57:408	Trial001	StudySoda_screenshot.png	0.0	68071.8	Flo6	Coral	87.0	Eye	Saccade	1	3.2	594.8	599.8	White Space	-0.1	0.2	-1.0	-	-	-	-	-	-	-	-
1371259.4	13:35:57:412	Trial001	StudySoda_screenshot.png	0.0	68071.8	Flo6	Coral	87.0	Eye	Saccade	1	3.2	621.5	585.4	White Space	0.0	0.2	-1.0	-	-	-	-	-	-	-	-
1371263.4	13:35:57:416	Trial001	StudySoda_screenshot.png	0.0	68071.8	Flo6	Coral	87.0	Eye	Saccade	1	3.2	634.2	572.4	White Space	0.0	0.2	-1.0	-	-	-	-	-	-	-	-
1371267.4	13:35:57:420	Trial001	StudySoda_screenshot.png	0.0	68071.8	Flo6	Coral	87.0	Eye	Saccade	1	3.2	675.0	519.0	White Space	0.0	0.3	-1.0	-	-	-	-	-	-	-	-
1371271.4	13:35:57:424	Trial001	StudySoda_screenshot.png	0.0	68071.8	Flo6	Coral	87.0	Eye	Saccade	1	3.2	711.1	501.6	White Space	0.0	0.3	-1.0	-	-	-	-	-	-	-	-
1371275.3	13:35:57:428	Trial001	StudySoda_screenshot.png	0.0	68071.8	Flo6	Coral	87.0	Eye	Saccade	1	3.2	720.6	497.9	White Space	0.0	0.3	-1.0	-	-	-	-	-	-	-	-
1371279.4	13:35:57:432	Trial001	StudySoda_screenshot.png	0.0	68071.8	Flo6	Coral	87.0	Eye	Saccade	1	3.2	735.2	489.7	White Space	0.0	0.3	-1.0	-	-	-	-	-	-	-	-
1371283.4	13:35:57:436	Trial001	StudySoda_screenshot.png	0.0	68071.8	Flo6	Coral	87.0	Eye	Saccade	1	3.2	737.4	482.5	White Space	0.0	0.3	-1.0	-	-	-	-	-	-	-	-
1371287.4	13:35:57:440	Trial001	StudySoda_screenshot.png	0.0	68071.8	Flo6	Coral	87.0	Eye	Saccade	1	3.2	737.6	477.9	White Space	0.0	0.3	-1.0	-	-	-	-	-	-	-	-
1371291.2	13:35:57:444	Trial001	StudySoda_screenshot.png	0.0	68071.8	Flo6	Coral	87.0	Eye	Saccade	1	3.2	732.9	472.4	White Space	0.0	0.3	-1.0	-	-	-	-	-	-	-	-
1371295.4	13:35:57:448	Trial001	StudySoda_screenshot.png	0.0	68071.8	Flo6	Coral	87.0	Eye	Fixation	2	3.2	732.6	470.3	White Space	0.0	0.3	-1.0	-	-	-	-	-	-	-	-
1371299.4	13:35:57:452	Trial001	StudySoda_screenshot.png	0.0	68071.8	Flo6	Coral	87.0	Eye	Fixation	2	3.2	729.5	471.1	White Space	0.0	0.3	-1.0	-	-	-	-	-	-	-	-
1371303.6	13:35:57:456	Trial001	StudySoda_screenshot.png	0.0	68071.8	Flo6	Coral	87.0	Eye	Fixation	2	3.2	727.7	469.0	White Space	0.0	0.3	-1.0	-	-	-	-	-	-	-	-
1371307.2	13:35:57:460	Trial001	StudySoda_screenshot.png	0.0	68071.8	Flo6	Coral	87.0	Eye	Fixation	2	3.2	727.4	470.7	White Space	0.0	0.3	-1.0	-	-	-	-	-	-	-	-
1371311.4	13:35:57:464	Trial001	StudySoda_screenshot.png	0.0	68071.8	Flo6	Coral	87.0	Eye	Fixation	2	3.2	727.2	468.5	White Space	0.0	0.3	-1.0	-	-	-	-	-	-	-	-
1371315.4	13:35:57:468	Trial001	StudySoda_screenshot.png	0.0	68071.8	Flo6	Coral	87.0	Eye	Fixation	2	3.2	727.0	467.4	White Space	0.0	0.3	-1.0	-	-	-	-	-	-	-	-
1371319.4	13:35:57:472	Trial001	StudySoda_screenshot.png	0.0	68071.8	Flo6	Coral	87.0	Eye	Fixation	2	3.2	724.7	466.9	White Space	0.0	0.3	-1.0	-	-	-	-	-	-	-	-
1371323.2	13:35:57:476	Trial001	StudySoda_screenshot.png	0.0	68071.8	Flo6	Coral	87.0	Eye	Fixation	2	3.2	717.8	465.4	White Space	0.0	0.3	-1.0	-	-	-	-	-	-	-	-
1371327.3	13:35:57:480	Trial001	StudySoda_screenshot.png	0.0	68071.8	Flo6	Coral	87.0	Eye	Fixation	2	3.2	714.7	464.1	White Space	0.0	0.3	-1.0	-	-	-	-	-	-	-	-
1371331.4	13:35:57:484	Trial001	StudySoda_screenshot.png	0.0	68071.8	Flo6	Coral	87.0	Eye	Fixation	2	3.2	710.7	465.9	White Space	0.0	0.3	-1.0	-	-	-	-	-	-	-	-
1371335.4	13:35:57:488	Trial001	StudySoda_screenshot.png	0.0	68071.8	Flo6	Coral	87.0	Eye	Fixation	2	3.2	708.5	465.4	White Space	0.0	0.3	-1.0	-	-	-	-	-	-	-	-
1371339.2	13:35:57:492	Trial001	StudySoda_screenshot.png	0.0	68071.8	Flo6	Coral	87.0	Eye	Fixation	2	3.2	706.6	465.2	White Space	0.0	0.3	-1.0	-	-	-	-	-	-	-	-
1371343.4	13:35:57:496	Trial001	StudySoda_screenshot.png	0.0	68071.8	Flo6	Coral	87.0	Eye	Fixation	2	3.2	705.9	464.3	White Space	0.0	0.3	-1.0	-	-	-	-	-	-	-	-
1371347.4	13:35:57:500	Trial001	StudySoda_screenshot.png	0.0	68071.8	Flo6	Coral	87.0	Eye	Fixation	2	3.2	702.4	464.1	White Space	0.0	0.3	-1.0	-	-	-	-	-	-	-	-
1371351.4	13:35:57:504	Trial001	StudySoda_screenshot.png	0.0	68071.8	Flo6	Coral	87.0	Eye	Fixation	2	3.1	700.4	463.4	White Space	0.0	0.3	-1.0	-	-	-	-	-	-	-	-
1371355.4	13:35:57:508	Trial001	StudySoda_screenshot.png	0.0	68071.8	Flo6	Coral	87.0	Eye	Fixation	2	3.1	697.7	463.4	White Space	0.0	0.3	-1.0	-	-	-	-	-	-	-	-
1371359.3	13:35:57:512	Trial001	StudySoda_screenshot.png	0.0	68071.8	Flo6	Coral	87.0	Eye	Fixation	2	3.1	695.8	462.3	White Space	0.0	0.3	-1.0	-	-	-	-	-	-	-	-
1371363.8	13:35:57:516	Trial001	StudySoda_screenshot.png	0.0	68071.8	Flo6	Coral	87.0	Eye	Fixation	2	3.1	694.1	461.6	White Space	0.0	0.3	-1.0	-	-	-	-	-	-	-	-
1371367.4	13:35:57:520	Trial001	StudySoda_screenshot.png	0.0	68071.8	Flo6	Coral	87.0	Eye	Fixation	2	3.1	692.4	462.1	White Space	0.0	0.3	-1.0	-	-	-	-	-	-	-	-
1371371.2	13:35:57:524	Trial001	StudySoda_screenshot.png	0.0	68071.8	Flo6	Coral	87.0	Eye	Fixation	2	3.1	692.5	463.7	White Space	0.0	0.3	-1.0	-	-	-	-	-	-	-	-
1371375.3	13:35:57:528	Trial001	StudySoda_screenshot.png	0.0	68071.8	Flo6	Coral	87.0	Eye	Fixation	2	3.1	692.5	462.6	White Space	0.0	0.3	-1.0	-	-	-	-	-	-	-	-
1371379.4	13:35:57:532	Trial001	StudySoda_screenshot.png	0.0	68071.8	Flo6	Coral	87.0	Eye	Fixation	2	3.1	690.9	462.8	White Space	0.0	0.3	-1.0	-	-	-	-	-	-	-	-
1371383.4	13:35:57:536	Trial001	StudySoda_screenshot.png	0.0	68071.8	Flo6	Coral	87.0	Eye	Fixation	2	3.1	689.8	463.1	White Space	0.0	0.3	-1.0	-	-	-	-	-	-	-	-
1371387.3	13:35:57:540	Trial001	StudySoda_screenshot.png	0.0	68071.8	Flo6	Coral	87.0	Eye	Fixation	2	3.1	688.2	462.3	White Space	0.0	0.3	-1.0	-	-	-	-	-	-	-	-
1371391.3	13:35:57:544	Trial001	StudySoda_screenshot.png	0.0	68071.8	Flo6	Coral	87.0	Eye	Fixation	2	3.1	686.4	462.2	White Space	0.0	0.3	-1.0	-	-	-	-	-	-	-	-
1371395.3	13:35:57:548	Trial001	StudySoda_screenshot.png	0.0	68071.8	Flo6	Coral	87.0	Eye	Fixation	2	3.1	683.7	462.2	White Space	0.0	0.3	-1.0	-	-	-	-	-	-	-	-
1371399.4	13:35:57:552	Trial001	StudySoda_screenshot.png	0.0	68071.8	Flo6	Coral	87.0	Eye	Fixation	2	3.1	682.5	461.3	White Space	0.0	0.3	-1.0	-	-	-	-	-	-	-	-
1371403.2	13:35:57:556	Trial001	StudySoda_screenshot.png	0.0	68071.8	Flo6	Coral	87.0	Eye	Fixation	2	3.1	680.0	461.4	White Space	0.0	0.3	-1.0	-	-	-	-	-	-	-	-
1371407.3	13:35:57:560	Trial001	StudySoda_screenshot.png	0.0	68071.8	Flo6	Coral	87.0	Eye	Fixation	2	3.1	677.1	460.1	White Space	0.0	0.3	-1.0	-	-	-	-	-	-	-	-
1371411.4	13:35:57:564	Trial001	StudySoda_screenshot.png	0.0	68071.8	Flo6	Coral	87.0	Eye	Fixation	2	3.1	672.5	462.1	White Space	0.0	0.3	-1.0	-	-	-	-	-	-	-	-
1371415.4	13:35:57:568	Trial001	StudySoda_screenshot.png	0.0	68071.8	Flo6	Coral	87.0	Eye	Fixation	2	3.1	679.6	466.3	White Space	0.0	0.3	-1.0	-	-	-	-	-	-	-	-
1371419.2	13:35:57:572	Trial001	StudySoda_screenshot.png	0.0	68071.8	Flo6	Coral	87.0	Eye	Fixation	2	3.1	719.4	469.3	White Space	0.0	0.3	-1.0	-	-	-	-	-	-	-	-
1371423.3	13:35:57:576	Trial001	StudySoda_screenshot.png	0.0	68071.8	Flo6	Coral	87.0	Eye	Fixation	2	3.1	786.1	466.6	White Space	0.0	0.3	-1.0	-	-	-	-	-	-	-	-
