RecordingTime [ms]	Time of Day [h:m:s:ms]	Trial	Stimulus	Export Start Trial Time [ms]	Export End Trial Time [ms]	Participant	Color	Tracking Ratio [%]	Category Group	Category Binocular	Index Binocular	Pupil Diameter Right [mm]	Point of Regard Binocular X [px]	Point of Regard Binocular Y [px]	Point of Regard Right X [px]	Point of Regard Right Y [px]	AOI Name Binocular	Gaze Vector Right X	Gaze Vector Right Y	Gaze Vector Right Z	Video Time [h:m:s:ms]	Annotation Name	Annotation Description	Annotation Tags	Mouse Position X [px]	Mouse Position Y [px]	Scroll Direction X	Scroll Direction Y	Content
104711.0	18:02:22:765	Trial001	Zak-1-recording.avi	39219.0	114565.0	Zak	Coral	98.3	Eye	Saccade	117	2.8	612.8	352.9	664.3	226.7	-	0.1	0.0	1.0	00:00:39:742	-	-	-	-	-	-	-	-
104743.8	18:02:22:798	Trial001	Zak-1-recording.avi	39219.0	114565.0	Zak	Coral	98.3	Eye	Saccade	117	2.6	453.1	394.1	495.5	245.1	-	0.2	0.0	1.0	00:00:39:784	-	-	-	-	-	-	-	-
104777.4	18:02:22:831	Trial001	Zak-1-recording.avi	39219.0	114565.0	Zak	Coral	98.3	Eye	Visual Intake	123	2.8	432.3	394.8	479.1	246.2	-	0.2	0.0	1.0	00:00:39:825	-	-	-	-	-	-	-	-
104810.3	18:02:22:864	Trial001	Zak-1-recording.avi	39219.0	114565.0	Zak	Coral	98.3	Eye	Visual Intake	123	2.8	431.9	394.2	480.8	246.0	-	0.2	0.0	1.0	00:00:39:867	-	-	-	-	-	-	-	-
104844.1	18:02:22:898	Trial001	Zak-1-recording.avi	39219.0	114565.0	Zak	Coral	98.3	Eye	Visual Intake	123	2.8	435.5	390.8	484.8	243.4	-	0.2	0.0	1.0	00:00:39:867	-	-	-	-	-	-	-	-
104877.0	18:02:22:931	Trial001	Zak-1-recording.avi	39219.0	114565.0	Zak	Coral	98.3	Eye	Visual Intake	123	2.8	438.5	388.9	487.1	240.7	-	0.2	0.0	1.0	00:00:39:867	-	-	-	-	-	-	-	-
104910.2	18:02:22:964	Trial001	Zak-1-recording.avi	39219.0	114565.0	Zak	Coral	98.3	Eye	Visual Intake	123	2.8	441.7	385.2	490.8	238.4	-	0.2	0.0	1.0	00:00:39:950	-	-	-	-	-	-	-	-
104944.0	18:02:22:998	Trial001	Zak-1-recording.avi	39219.0	114565.0	Zak	Coral	98.3	Eye	Saccade	118	2.8	443.9	381.0	491.9	236.4	-	0.2	0.0	1.0	00:00:39:950	-	-	-	-	-	-	-	-
104977.3	18:02:23:031	Trial001	Zak-1-recording.avi	39219.0	114565.0	Zak	Coral	98.3	Eye	Saccade	118	2.7	471.8	379.8	518.7	239.9	-	0.2	0.0	1.0	00:00:39:992	-	-	-	-	-	-	-	-
105010.1	18:02:23:064	Trial001	Zak-1-recording.avi	39219.0	114565.0	Zak	Coral	98.3	Eye	Visual Intake	124	2.8	469.2	378.2	516.5	236.5	-	0.2	0.0	1.0	00:00:40:034	-	-	-	-	-	-	-	-
105043.3	18:02:23:097	Trial001	Zak-1-recording.avi	39219.0	114565.0	Zak	Coral	98.3	Eye	Visual Intake	124	2.8	468.0	374.9	514.7	232.9	-	0.2	0.0	1.0	00:00:40:075	-	-	-	-	-	-	-	-
105076.5	18:02:23:130	Trial001	Zak-1-recording.avi	39219.0	114565.0	Zak	Coral	98.3	Eye	Visual Intake	124	2.8	466.5	373.0	512.2	233.5	-	0.2	0.0	1.0	00:00:40:117	-	-	-	-	-	-	-	-
105109.7	18:02:23:164	Trial001	Zak-1-recording.avi	39219.0	114565.0	Zak	Coral	98.3	Eye	Saccade	119	2.8	465.9	372.3	510.8	232.8	-	0.2	0.0	1.0	00:00:40:159	-	-	-	-	-	-	-	-
105143.0	18:02:23:197	Trial001	Zak-1-recording.avi	39219.0	114565.0	Zak	Coral	98.3	Eye	Saccade	119	2.8	483.6	374.1	527.7	236.6	-	0.2	0.0	1.0	00:00:40:200	-	-	-	-	-	-	-	-
105176.7	18:02:23:230	Trial001	Zak-1-recording.avi	39219.0	114565.0	Zak	Coral	98.3	Eye	Visual Intake	125	2.8	489.9	374.7	535.4	237.8	-	0.2	0.0	1.0	00:00:40:242	-	-	-	-	-	-	-	-
105210.0	18:02:23:264	Trial001	Zak-1-recording.avi	39219.0	114565.0	Zak	Coral	98.3	Eye	Visual Intake	125	2.8	491.1	372.5	536.2	236.6	-	0.2	0.0	1.0	00:00:40:242	-	-	-	-	-	-	-	-
105243.0	18:02:23:297	Trial001	Zak-1-recording.avi	39219.0	114565.0	Zak	Coral	98.3	Eye	Visual Intake	125	2.8	493.8	372.4	538.8	237.6	-	0.2	0.0	1.0	00:00:40:284	-	-	-	-	-	-	-	-
105276.1	18:02:23:330	Trial001	Zak-1-recording.avi	39219.0	114565.0	Zak	Coral	98.3	Eye	Saccade	120	2.8	492.8	371.9	537.8	235.0	-	0.2	0.0	1.0	00:00:40:325	-	-	-	-	-	-	-	-
105309.9	18:02:23:364	Trial001	Zak-1-recording.avi	39219.0	114565.0	Zak	Coral	98.3	Eye	Saccade	120	2.8	538.5	369.6	583.7	239.3	-	0.1	0.0	1.0	00:00:40:367	-	-	-	-	-	-	-	-
105343.2	18:02:23:397	Trial001	Zak-1-recording.avi	39219.0	114565.0	Zak	Coral	98.3	Eye	Visual Intake	126	2.8	540.2	369.5	586.5	238.3	-	0.1	0.0	1.0	00:00:40:367	-	-	-	-	-	-	-	-
105376.0	18:02:23:430	Trial001	Zak-1-recording.avi	39219.0	114565.0	Zak	Coral	98.3	Eye	Visual Intake	126	2.8	540.2	367.2	587.3	237.6	-	0.1	0.0	1.0	00:00:40:409	-	-	-	-	-	-	-	-
105409.6	18:02:23:463	Trial001	Zak-1-recording.avi	39219.0	114565.0	Zak	Coral	98.3	Eye	Visual Intake	126	2.8	540.8	366.0	587.4	234.9	-	0.1	0.0	1.0	00:00:40:450	-	-	-	-	-	-	-	-
105442.7	18:02:23:497	Trial001	Zak-1-recording.avi	39219.0	114565.0	Zak	Coral	98.3	Eye	Visual Intake	126	2.8	541.5	364.5	588.7	234.3	-	0.1	0.0	1.0	00:00:40:492	-	-	-	-	-	-	-	-
105476.1	18:02:23:530	Trial001	Zak-1-recording.avi	39219.0	114565.0	Zak	Coral	98.3	Eye	Visual Intake	126	2.8	541.6	362.1	588.7	232.8	-	0.1	0.0	1.0	00:00:40:492	-	-	-	-	-	-	-	-
105509.3	18:02:23:563	Trial001	Zak-1-recording.avi	39219.0	114565.0	Zak	Coral	98.3	Eye	Visual Intake	126	2.8	538.5	359.0	586.7	229.2	-	0.1	0.0	1.0	00:00:40:575	-	-	-	-	-	-	-	-
105543.7	18:02:23:598	Trial001	Zak-1-recording.avi	39219.0	114565.0	Zak	Coral	98.3	Eye	Visual Intake	126	2.8	535.5	358.0	583.8	226.7	-	0.1	0.0	1.0	00:00:40:575	-	-	-	-	-	-	-	-
105575.8	18:02:23:630	Trial001	Zak-1-recording.avi	39219.0	114565.0	Zak	Coral	98.3	Eye	Saccade	121	2.8	537.8	355.1	585.8	224.7	-	0.1	0.0	1.0	00:00:40:617	-	-	-	-	-	-	-	-
105609.0	18:02:23:663	Trial001	Zak-1-recording.avi	39219.0	114565.0	Zak	Coral	98.3	Eye	Saccade	121	2.7	587.0	353.1	637.9	229.3	-	0.1	0.0	1.0	00:00:40:659	-	-	-	-	-	-	-	-
105642.4	18:02:23:696	Trial001	Zak-1-recording.avi	39219.0	114565.0	Zak	Coral	98.3	Eye	Saccade	121	2.7	585.7	352.5	635.8	226.3	-	0.1	0.0	1.0	00:00:40:700	-	-	-	-	-	-	-	-
105675.9	18:02:23:730	Trial001	Zak-1-recording.avi	39219.0	114565.0	Zak	Coral	98.3	Eye	Visual Intake	127	2.8	588.0	350.1	638.2	224.5	-	0.1	0.0	1.0	00:00:40:700	-	-	-	-	-	-	-	-
105708.8	18:02:23:763	Trial001	Zak-1-recording.avi	39219.0	114565.0	Zak	Coral	98.3	Eye	Visual Intake	127	2.7	586.1	349.9	635.9	223.6	-	0.1	0.0	1.0	00:00:40:700	-	-	-	-	-	-	-	-
105742.0	18:02:23:796	Trial001	Zak-1-recording.avi	39219.0	114565.0	Zak	Coral	98.3	Eye	Visual Intake	127	2.7	583.8	348.6	634.2	222.7	-	0.1	0.0	1.0	00:00:40:784	-	-	-	-	-	-	-	-
105775.4	18:02:23:829	Trial001	Zak-1-recording.avi	39219.0	114565.0	Zak	Coral	98.3	Eye	Saccade	122	2.7	595.3	348.9	644.5	226.0	-	0.1	0.0	1.0	00:00:40:784	-	-	-	-	-	-	-	-
105808.8	18:02:23:863	Trial001	Zak-1-recording.avi	39219.0	114565.0	Zak	Coral	98.3	Eye	Saccade	122	2.7	643.4	346.1	695.7	227.6	-	0.0	0.0	1.0	00:00:40:825	-	-	-	-	-	-	-	-
105842.0	18:02:23:896	Trial001	Zak-1-recording.avi	39219.0	114565.0	Zak	Coral	98.3	Eye	Visual Intake	128	2.7	642.1	345.9	694.5	225.5	-	0.0	0.0	1.0	00:00:40:867	-	-	-	-	-	-	-	-
105875.1	18:02:23:929	Trial001	Zak-1-recording.avi	39219.0	114565.0	Zak	Coral	98.3	Eye	Visual Intake	128	2.7	642.1	344.8	694.7	224.5	-	0.0	0.0	1.0	00:00:40:909	-	-	-	-	-	-	-	-
105908.4	18:02:23:962	Trial001	Zak-1-recording.avi	39219.0	114565.0	Zak	Coral	98.3	Eye	Saccade	123	2.7	641.8	345.9	695.3	225.3	-	0.0	0.0	1.0	00:00:40:950	-	-	-	-	-	-	-	-
105941.8	18:02:23:996	Trial001	Zak-1-recording.avi	39219.0	114565.0	Zak	Coral	98.3	Eye	Saccade	123	2.5	516.7	374.0	563.9	233.3	-	0.1	0.0	1.0	00:00:40:992	-	-	-	-	-	-	-	-
105975.3	18:02:24:029	Trial001	Zak-1-recording.avi	39219.0	114565.0	Zak	Coral	98.3	Eye	Visual Intake	129	2.6	438.8	392.1	483.0	239.6	-	0.2	0.0	1.0	00:00:41:034	-	-	-	-	-	-	-	-
106008.6	18:02:24:062	Trial001	Zak-1-recording.avi	39219.0	114565.0	Zak	Coral	98.3	Eye	Visual Intake	129	2.7	439.5	394.1	489.4	242.8	-	0.2	0.0	1.0	00:00:41:075	-	-	-	-	-	-	-	-
106041.5	18:02:24:095	Trial001	Zak-1-recording.avi	39219.0	114565.0	Zak	Coral	98.3	Eye	Visual Intake	129	2.7	444.5	388.8	495.4	242.0	-	0.2	0.0	1.0	00:00:41:075	-	-	-	-	-	-	-	-
106074.7	18:02:24:129	Trial001	Zak-1-recording.avi	39219.0	114565.0	Zak	Coral	98.3	Eye	Visual Intake	129	2.7	447.8	386.2	500.0	238.2	-	0.2	0.0	1.0	00:00:41:117	-	-	-	-	-	-	-	-
106108.4	18:02:24:162	Trial001	Zak-1-recording.avi	39219.0	114565.0	Zak	Coral	98.3	Eye	Visual Intake	129	2.7	449.9	383.4	502.2	236.1	-	0.2	0.0	1.0	00:00:41:159	-	-	-	-	-	-	-	-
106141.6	18:02:24:195	Trial001	Zak-1-recording.avi	39219.0	114565.0	Zak	Coral	98.3	Eye	Saccade	124	2.7	448.9	381.3	499.6	236.0	-	0.2	0.0	1.0	00:00:41:200	-	-	-	-	-	-	-	-
106174.7	18:02:24:228	Trial001	Zak-1-recording.avi	39219.0	114565.0	Zak	Coral	98.3	Eye	Saccade	124	2.7	505.3	383.4	560.6	238.3	-	0.1	0.0	1.0	00:00:41:200	-	-	-	-	-	-	-	-
106207.8	18:02:24:262	Trial001	Zak-1-recording.avi	39219.0	114565.0	Zak	Coral	98.3	Eye	Visual Intake	130	2.7	500.1	379.3	556.6	235.5	-	0.1	0.0	1.0	00:00:41:242	-	-	-	-	-	-	-	-
106241.2	18:02:24:295	Trial001	Zak-1-recording.avi	39219.0	114565.0	Zak	Coral	98.3	Eye	Visual Intake	130	2.7	502.6	376.5	559.5	231.3	-	0.1	0.0	1.0	00:00:41:284	-	-	-	-	-	-	-	-
106274.5	18:02:24:328	Trial001	Zak-1-recording.avi	39219.0	114565.0	Zak	Coral	98.3	Eye	Visual Intake	130	2.7	504.4	372.1	561.3	228.1	-	0.1	0.0	1.0	00:00:41:325	-	-	-	-	-	-	-	-
106307.8	18:02:24:362	Trial001	Zak-1-recording.avi	39219.0	114565.0	Zak	Coral	98.3	Eye	Saccade	125	2.7	506.7	371.6	564.5	226.2	-	0.1	0.0	1.0	00:00:41:325	-	-	-	-	-	-	-	-
106341.3	18:02:24:395	Trial001	Zak-1-recording.avi	39219.0	114565.0	Zak	Coral	98.3	Eye	Saccade	125	2.7	415.2	406.9	464.0	252.6	-	0.2	0.0	1.0	00:00:41:409	-	-	-	-	-	-	-	-
106374.7	18:02:24:428	Trial001	Zak-1-recording.avi	39219.0	114565.0	Zak	Coral	98.3	Eye	Visual Intake	131	2.7	418.6	409.5	474.2	253.3	-	0.2	0.0	1.0	00:00:41:409	-	-	-	-	-	-	-	-
106407.8	18:02:24:462	Trial001	Zak-1-recording.avi	39219.0	114565.0	Zak	Coral	98.3	Eye	Visual Intake	131	2.7	417.4	412.1	476.6	253.2	-	0.2	0.0	1.0	00:00:41:450	-	-	-	-	-	-	-	-
106440.9	18:02:24:495	Trial001	Zak-1-recording.avi	39219.0	114565.0	Zak	Coral	98.3	Eye	Visual Intake	131	2.7	419.2	409.7	476.2	252.6	-	0.2	0.0	1.0	00:00:41:492	-	-	-	-	-	-	-	-
106474.6	18:02:24:528	Trial001	Zak-1-recording.avi	39219.0	114565.0	Zak	Coral	98.3	Eye	Saccade	126	2.7	428.6	405.8	486.2	250.2	-	0.2	0.0	1.0	00:00:41:534	-	-	-	-	-	-	-	-
106507.6	18:02:24:561	Trial001	Zak-1-recording.avi	39219.0	114565.0	Zak	Coral	98.3	Eye	Saccade	126	2.7	456.2	406.2	519.1	245.6	-	0.2	0.0	1.0	00:00:41:534	-	-	-	-	-	-	-	-
106540.7	18:02:24:595	Trial001	Zak-1-recording.avi	39219.0	114565.0	Zak	Coral	98.3	Eye	-	-	2.7	453.8	401.9	515.8	243.4	-	0.2	0.0	1.0	00:00:41:534	-	-	-	-	-	-	-	-
106574.0	18:02:24:628	Trial001	Zak-1-recording.avi	39219.0	114565.0	Zak	Coral	98.3	Eye	Saccade	127	2.6	456.4	399.5	516.8	243.0	-	0.2	0.0	1.0	00:00:41:617	-	-	-	-	-	-	-	-
106607.2	18:02:24:661	Trial001	Zak-1-recording.avi	39219.0	114565.0	Zak	Coral	98.3	Eye	Saccade	127	2.6	530.2	404.9	592.5	247.5	-	0.1	0.0	1.0	00:00:41:617	-	-	-	-	-	-	-	-
106640.5	18:02:24:694	Trial001	Zak-1-recording.avi	39219.0	114565.0	Zak	Coral	98.3	Eye	Visual Intake	132	2.6	530.5	401.8	594.1	245.0	-	0.1	0.0	1.0	00:00:41:659	-	-	-	-	-	-	-	-
106673.9	18:02:24:728	Trial001	Zak-1-recording.avi	39219.0	114565.0	Zak	Coral	98.3	Eye	Visual Intake	132	2.6	533.6	396.3	595.2	240.4	-	0.1	0.0	1.0	00:00:41:700	-	-	-	-	-	-	-	-
106706.9	18:02:24:761	Trial001	Zak-1-recording.avi	39219.0	114565.0	Zak	Coral	98.3	Eye	Visual Intake	132	2.6	535.4	391.0	595.8	240.4	-	0.1	0.0	1.0	00:00:41:742	-	-	-	-	-	-	-	-
106741.3	18:02:24:795	Trial001	Zak-1-recording.avi	39219.0	114565.0	Zak	Coral	98.3	Eye	Visual Intake	132	2.6	533.9	391.3	595.3	236.2	-	0.1	0.0	1.0	00:00:41:784	-	-	-	-	-	-	-	-
106773.6	18:02:24:827	Trial001	Zak-1-recording.avi	39219.0	114565.0	Zak	Coral	98.3	Eye	Saccade	128	2.6	530.5	389.6	591.8	235.0	-	0.1	0.0	1.0	00:00:41:825	-	-	-	-	-	-	-	-
106807.1	18:02:24:861	Trial001	Zak-1-recording.avi	39219.0	114565.0	Zak	Coral	98.3	Eye	Saccade	128	2.6	499.1	393.0	562.7	231.1	-	0.1	0.0	1.0	00:00:41:867	-	-	-	-	-	-	-	-
106840.8	18:02:24:895	Trial001	Zak-1-recording.avi	39219.0	114565.0	Zak	Coral	98.3	Eye	Visual Intake	133	2.6	498.9	393.4	564.0	229.8	-	0.1	0.0	1.0	00:00:41:867	-	-	-	-	-	-	-	-
106873.5	18:02:24:927	Trial001	Zak-1-recording.avi	39219.0	114565.0	Zak	Coral	98.3	Eye	Visual Intake	133	2.6	499.4	391.1	564.7	226.2	-	0.1	0.0	1.0	00:00:41:909	-	-	-	-	-	-	-	-
106906.7	18:02:24:961	Trial001	Zak-1-recording.avi	39219.0	114565.0	Zak	Coral	98.3	Eye	Visual Intake	133	2.6	503.0	384.9	564.7	225.9	-	0.1	0.0	1.0	00:00:41:950	-	-	-	-	-	-	-	-
106940.0	18:02:24:994	Trial001	Zak-1-recording.avi	39219.0	114565.0	Zak	Coral	98.3	Eye	Visual Intake	133	2.6	503.3	385.5	566.7	224.7	-	0.1	0.0	1.0	00:00:41:950	-	-	-	-	-	-	-	-
106973.2	18:02:25:027	Trial001	Zak-1-recording.avi	39219.0	114565.0	Zak	Coral	98.3	Eye	Saccade	129	2.6	519.6	382.4	581.5	226.0	-	0.1	0.0	1.0	00:00:42:034	-	-	-	-	-	-	-	-
107006.9	18:02:25:061	Trial001	Zak-1-recording.avi	39219.0	114565.0	Zak	Coral	98.3	Eye	Saccade	129	2.6	547.1	393.8	613.7	228.3	-	0.1	0.0	1.0	00:00:42:034	-	-	-	-	-	-	-	-
107040.5	18:02:25:094	Trial001	Zak-1-recording.avi	39219.0	114565.0	Zak	Coral	98.3	Eye	Visual Intake	134	2.6	543.6	396.9	612.2	225.6	-	0.1	0.0	1.0	00:00:42:075	-	-	-	-	-	-	-	-
107073.1	18:02:25:127	Trial001	Zak-1-recording.avi	39219.0	114565.0	Zak	Coral	98.3	Eye	Visual Intake	134	2.6	538.5	407.3	611.7	221.9	-	0.1	0.0	1.0	00:00:42:117	-	-	-	-	-	-	-	-
107106.3	18:02:25:160	Trial001	Zak-1-recording.avi	39219.0	114565.0	Zak	Coral	98.3	Eye	Saccade	130	2.6	536.7	400.3	607.9	219.9	-	0.1	0.0	1.0	00:00:42:159	-	-	-	-	-	-	-	-
107139.6	18:02:25:193	Trial001	Zak-1-recording.avi	39219.0	114565.0	Zak	Coral	98.3	Eye	Saccade	130	2.6	517.2	403.3	591.6	220.2	-	0.1	0.0	1.0	00:00:42:159	-	-	-	-	-	-	-	-
107172.8	18:02:25:227	Trial001	Zak-1-recording.avi	39219.0	114565.0	Zak	Coral	98.3	Eye	Visual Intake	135	2.6	514.6	408.2	591.2	220.7	-	0.1	0.0	1.0	00:00:42:200	-	-	-	-	-	-	-	-
107206.2	18:02:25:260	Trial001	Zak-1-recording.avi	39219.0	114565.0	Zak	Coral	98.3	Eye	Visual Intake	135	2.5	512.3	404.8	587.8	220.3	-	0.1	0.0	1.0	00:00:42:242	-	-	-	-	-	-	-	-
107239.4	18:02:25:293	Trial001	Zak-1-recording.avi	39219.0	114565.0	Zak	Coral	98.3	Eye	Saccade	131	2.5	519.0	402.2	592.9	221.7	-	0.1	0.0	1.0	00:00:42:284	-	-	-	-	-	-	-	-
107272.7	18:02:25:327	Trial001	Zak-1-recording.avi	39219.0	114565.0	Zak	Coral	98.3	Eye	Saccade	131	2.5	562.1	347.7	623.8	224.8	-	0.1	0.0	1.0	00:00:42:325	-	-	-	-	-	-	-	-
107306.7	18:02:25:361	Trial001	Zak-1-recording.avi	39219.0	114565.0	Zak	Coral	98.3	Eye	Visual Intake	136	2.5	562.3	347.0	624.5	223.2	-	0.1	0.0	1.0	00:00:42:367	-	-	-	-	-	-	-	-
107339.6	18:02:25:393	Trial001	Zak-1-recording.avi	39219.0	114565.0	Zak	Coral	98.3	Eye	Visual Intake	136	2.5	562.9	345.4	626.2	221.0	-	0.1	0.0	1.0	00:00:42:367	-	-	-	-	-	-	-	-
107372.7	18:02:25:427	Trial001	Zak-1-recording.avi	39219.0	114565.0	Zak	Coral	98.3	Eye	Visual Intake	136	2.5	561.8	345.2	626.1	220.5	-	0.1	0.0	1.0	00:00:42:367	-	-	-	-	-	-	-	-
107405.9	18:02:25:460	Trial001	Zak-1-recording.avi	39219.0	114565.0	Zak	Coral	98.3	Eye	Visual Intake	136	2.5	559.8	344.2	624.4	219.2	-	0.1	0.0	1.0	00:00:42:408	-	-	-	-	-	-	-	-
107439.2	18:02:25:493	Trial001	Zak-1-recording.avi	39219.0	114565.0	Zak	Coral	98.3	Eye	Visual Intake	136	2.5	558.2	344.7	622.6	219.5	-	0.1	0.0	1.0	00:00:42:449	-	-	-	-	-	-	-	-
107472.4	18:02:25:526	Trial001	Zak-1-recording.avi	39219.0	114565.0	Zak	Coral	98.3	Eye	Saccade	132	2.5	560.1	345.0	625.5	221.1	-	0.1	0.0	1.0	00:00:42:491	-	-	-	-	-	-	-	-
107505.7	18:02:25:559	Trial001	Zak-1-recording.avi	39219.0	114565.0	Zak	Coral	98.3	Eye	Saccade	132	2.5	597.2	347.8	666.9	226.0	-	0.1	0.0	1.0	00:00:42:533	-	-	-	-	-	-	-	-
107539.0	18:02:25:593	Trial001	Zak-1-recording.avi	39219.0	114565.0	Zak	Coral	98.3	Eye	Visual Intake	137	2.5	596.2	348.0	666.1	225.2	-	0.1	0.0	1.0	00:00:42:574	-	-	-	-	-	-	-	-
107572.3	18:02:25:626	Trial001	Zak-1-recording.avi	39219.0	114565.0	Zak	Coral	98.3	Eye	Visual Intake	137	2.6	596.9	345.2	668.2	222.2	-	0.0	0.0	1.0	00:00:42:574	-	-	-	-	-	-	-	-
107605.6	18:02:25:659	Trial001	Zak-1-recording.avi	39219.0	114565.0	Zak	Coral	98.3	Eye	Visual Intake	137	2.5	596.2	345.3	667.7	221.6	-	0.1	0.0	1.0	00:00:42:658	-	-	-	-	-	-	-	-
107639.3	18:02:25:693	Trial001	Zak-1-recording.avi	39219.0	114565.0	Zak	Coral	98.3	Eye	Visual Intake	137	2.5	593.9	343.7	665.7	220.3	-	0.1	0.0	1.0	00:00:42:658	-	-	-	-	-	-	-	-
107672.1	18:02:25:726	Trial001	Zak-1-recording.avi	39219.0	114565.0	Zak	Coral	98.3	Eye	Visual Intake	137	2.5	593.4	341.6	666.6	217.3	-	0.1	0.0	1.0	00:00:42:699	-	-	-	-	-	-	-	-
107705.4	18:02:25:759	Trial001	Zak-1-recording.avi	39219.0	114565.0	Zak	Coral	98.3	Eye	Visual Intake	137	2.5	593.3	341.4	666.4	217.6	-	0.1	0.0	1.0	00:00:42:741	-	-	-	-	-	-	-	-
107738.6	18:02:25:792	Trial001	Zak-1-recording.avi	39219.0	114565.0	Zak	Coral	98.3	Eye	Visual Intake	137	2.5	595.5	341.8	668.2	217.6	-	0.0	0.0	1.0	00:00:42:783	-	-	-	-	-	-	-	-
107772.2	18:02:25:826	Trial001	Zak-1-recording.avi	39219.0	114565.0	Zak	Coral	98.3	Eye	Saccade	133	2.6	594.1	341.5	668.4	217.4	-	0.0	0.0	1.0	00:00:42:824	-	-	-	-	-	-	-	-
