RecordingTime [ms]	Time of Day [h:m:s:ms]	Trial	Stimulus	Export Start Trial Time [ms]	Export End Trial Time [ms]	Participant	Color	Tracking Ratio [%]	Category Group	Category Binocular	Index Binocular	Pupil Diameter Right [mm]	Point of Regard Binocular X [px]	Point of Regard Binocular Y [px]	Point of Regard Right X [px]	Point of Regard Right Y [px]	AOI Name Binocular	Gaze Vector Right X	Gaze Vector Right Y	Gaze Vector Right Z	Video Time [h:m:s:ms]	Annotation Name	Annotation Description	Annotation Tags	Mouse Position X [px]	Mouse Position Y [px]	Scroll Direction X	Scroll Direction Y	Content
1560080.9	18:02:30:550	Trial001	Hoshika-1-recording.avi	45194.0	225673.0	Hoshika	Coral	99.6	Eye	Visual Intake	117	2.7	631.5	430.1	677.4	252.9	-	0.1	0.0	1.0	00:00:47:552	-	-	-	-	-	-	-	-
1560115.4	18:02:30:585	Trial001	Hoshika-1-recording.avi	45194.0	225673.0	Hoshika	Coral	99.6	Eye	Visual Intake	117	2.7	632.3	432.3	677.7	256.8	-	0.1	0.0	1.0	00:00:47:593	-	-	-	-	-	-	-	-
1560147.9	18:02:30:617	Trial001	Hoshika-1-recording.avi	45194.0	225673.0	Hoshika	Coral	99.6	Eye	Visual Intake	117	2.7	631.7	432.6	677.5	257.4	-	0.1	0.0	1.0	00:00:47:635	-	-	-	-	-	-	-	-
1560180.9	18:02:30:650	Trial001	Hoshika-1-recording.avi	45194.0	225673.0	Hoshika	Coral	99.6	Eye	Visual Intake	117	2.7	632.5	429.7	678.3	254.0	-	0.1	0.0	1.0	00:00:47:677	-	-	-	-	-	-	-	-
1560214.0	18:02:30:683	Trial001	Hoshika-1-recording.avi	45194.0	225673.0	Hoshika	Coral	99.6	Eye	Visual Intake	117	2.7	632.6	430.2	678.3	255.0	-	0.1	0.0	1.0	00:00:47:718	-	-	-	-	-	-	-	-
1560247.5	18:02:30:717	Trial001	Hoshika-1-recording.avi	45194.0	225673.0	Hoshika	Coral	99.6	Eye	Visual Intake	117	2.7	631.8	430.9	678.0	255.1	-	0.1	0.0	1.0	00:00:47:760	-	-	-	-	-	-	-	-
1560280.7	18:02:30:750	Trial001	Hoshika-1-recording.avi	45194.0	225673.0	Hoshika	Coral	99.6	Eye	Visual Intake	117	2.7	631.9	431.0	678.0	255.2	-	0.1	0.0	1.0	00:00:47:760	-	-	-	-	-	-	-	-
1560314.1	18:02:30:783	Trial001	Hoshika-1-recording.avi	45194.0	225673.0	Hoshika	Coral	99.6	Eye	Visual Intake	117	2.7	632.8	430.2	678.7	253.8	-	0.1	0.0	1.0	00:00:47:802	-	-	-	-	-	-	-	-
1560347.3	18:02:30:817	Trial001	Hoshika-1-recording.avi	45194.0	225673.0	Hoshika	Coral	99.6	Eye	Visual Intake	117	2.7	633.9	428.6	680.0	253.1	-	0.1	0.0	1.0	00:00:47:843	-	-	-	-	-	-	-	-
1560380.6	18:02:30:850	Trial001	Hoshika-1-recording.avi	45194.0	225673.0	Hoshika	Coral	99.6	Eye	Visual Intake	117	2.7	634.4	428.1	681.4	253.1	-	0.1	0.0	1.0	00:00:47:885	-	-	-	-	-	-	-	-
1560413.6	18:02:30:883	Trial001	Hoshika-1-recording.avi	45194.0	225673.0	Hoshika	Coral	99.6	Eye	Saccade	106	2.7	642.0	427.4	686.7	253.7	-	0.1	0.0	1.0	00:00:47:927	-	-	-	-	-	-	-	-
1560447.1	18:02:30:916	Trial001	Hoshika-1-recording.avi	45194.0	225673.0	Hoshika	Coral	99.6	Eye	Saccade	106	2.7	658.0	423.9	698.6	253.8	-	0.0	0.0	1.0	00:00:47:927	-	-	-	-	-	-	-	-
1560480.6	18:02:30:950	Trial001	Hoshika-1-recording.avi	45194.0	225673.0	Hoshika	Coral	99.6	Eye	Visual Intake	118	2.7	658.8	424.2	700.7	254.4	-	0.0	0.0	1.0	00:00:47:968	-	-	-	-	-	-	-	-
1560513.5	18:02:30:983	Trial001	Hoshika-1-recording.avi	45194.0	225673.0	Hoshika	Coral	99.6	Eye	Visual Intake	118	2.7	658.8	422.3	700.6	253.2	-	0.0	0.0	1.0	00:00:48:010	-	-	-	-	-	-	-	-
1560547.0	18:02:31:016	Trial001	Hoshika-1-recording.avi	45194.0	225673.0	Hoshika	Coral	99.6	Eye	Visual Intake	118	2.7	659.5	421.7	700.8	252.3	-	0.0	0.0	1.0	00:00:48:052	-	-	-	-	-	-	-	-
1560580.4	18:02:31:050	Trial001	Hoshika-1-recording.avi	45194.0	225673.0	Hoshika	Coral	99.6	Eye	Visual Intake	118	2.7	658.8	422.3	701.5	252.4	-	0.0	0.0	1.0	00:00:48:093	-	-	-	-	-	-	-	-
1560613.5	18:02:31:083	Trial001	Hoshika-1-recording.avi	45194.0	225673.0	Hoshika	Coral	99.6	Eye	Visual Intake	118	2.6	658.4	422.7	699.4	254.1	-	0.0	0.0	1.0	00:00:48:093	-	-	-	-	-	-	-	-
1560646.7	18:02:31:116	Trial001	Hoshika-1-recording.avi	45194.0	225673.0	Hoshika	Coral	99.6	Eye	Visual Intake	118	2.7	658.5	421.5	699.7	253.5	-	0.0	0.0	1.0	00:00:48:135	-	-	-	-	-	-	-	-
1560680.0	18:02:31:149	Trial001	Hoshika-1-recording.avi	45194.0	225673.0	Hoshika	Coral	99.6	Eye	Visual Intake	118	2.7	658.6	423.2	700.3	254.8	-	0.0	0.0	1.0	00:00:48:177	-	-	-	-	-	-	-	-
1560713.3	18:02:31:183	Trial001	Hoshika-1-recording.avi	45194.0	225673.0	Hoshika	Coral	99.6	Eye	Saccade	107	2.7	657.7	420.7	698.9	251.5	-	0.0	0.0	1.0	00:00:48:218	-	-	-	-	-	-	-	-
1560746.5	18:02:31:216	Trial001	Hoshika-1-recording.avi	45194.0	225673.0	Hoshika	Coral	99.6	Eye	Saccade	107	2.5	586.9	448.8	641.9	261.5	-	0.1	0.0	1.0	00:00:48:218	-	-	-	-	-	-	-	-
1560779.9	18:02:31:249	Trial001	Hoshika-1-recording.avi	45194.0	225673.0	Hoshika	Coral	99.6	Eye	Saccade	107	2.7	417.0	512.3	500.4	280.2	-	0.3	-0.1	1.0	00:00:48:260	-	-	-	-	-	-	-	-
1560813.4	18:02:31:283	Trial001	Hoshika-1-recording.avi	45194.0	225673.0	Hoshika	Coral	99.6	Eye	Saccade	107	2.7	420.4	510.1	507.2	278.5	-	0.2	-0.1	1.0	00:00:48:302	-	-	-	-	-	-	-	-
1560846.3	18:02:31:316	Trial001	Hoshika-1-recording.avi	45194.0	225673.0	Hoshika	Coral	99.6	Eye	Visual Intake	119	2.7	419.7	507.9	507.4	277.1	-	0.2	-0.1	1.0	00:00:48:343	-	-	-	-	-	-	-	-
1560879.6	18:02:31:349	Trial001	Hoshika-1-recording.avi	45194.0	225673.0	Hoshika	Coral	99.6	Eye	Visual Intake	119	2.8	420.6	506.7	508.2	276.2	-	0.2	-0.1	1.0	00:00:48:343	-	-	-	-	-	-	-	-
1560912.7	18:02:31:382	Trial001	Hoshika-1-recording.avi	45194.0	225673.0	Hoshika	Coral	99.6	Eye	Visual Intake	119	2.8	419.8	507.9	507.8	277.8	-	0.2	-0.1	1.0	00:00:48:385	-	-	-	-	-	-	-	-
1560946.0	18:02:31:415	Trial001	Hoshika-1-recording.avi	45194.0	225673.0	Hoshika	Coral	99.6	Eye	Saccade	108	2.6	416.4	508.0	505.4	276.4	-	0.2	-0.1	1.0	00:00:48:427	-	-	-	-	-	-	-	-
1560980.0	18:02:31:449	Trial001	Hoshika-1-recording.avi	45194.0	225673.0	Hoshika	Coral	99.6	Eye	Saccade	108	2.7	400.6	510.9	492.0	275.3	-	0.3	-0.1	1.0	00:00:48:468	-	-	-	-	-	-	-	-
1561014.0	18:02:31:483	Trial001	Hoshika-1-recording.avi	45194.0	225673.0	Hoshika	Coral	99.6	Eye	Visual Intake	120	2.7	400.1	510.5	491.4	273.1	-	0.3	-0.1	1.0	00:00:48:510	-	-	-	-	-	-	-	-
1561045.9	18:02:31:515	Trial001	Hoshika-1-recording.avi	45194.0	225673.0	Hoshika	Coral	99.6	Eye	Visual Intake	120	2.7	401.5	509.6	493.8	272.4	-	0.3	-0.1	1.0	00:00:48:552	-	-	-	-	-	-	-	-
1561079.8	18:02:31:549	Trial001	Hoshika-1-recording.avi	45194.0	225673.0	Hoshika	Coral	99.6	Eye	Visual Intake	120	2.7	400.9	509.5	491.9	272.5	-	0.3	-0.1	1.0	00:00:48:552	-	-	-	-	-	-	-	-
1561112.9	18:02:31:582	Trial001	Hoshika-1-recording.avi	45194.0	225673.0	Hoshika	Coral	99.6	Eye	Visual Intake	120	2.7	401.2	508.9	492.7	273.1	-	0.3	-0.1	1.0	00:00:48:593	-	-	-	-	-	-	-	-
1561146.2	18:02:31:616	Trial001	Hoshika-1-recording.avi	45194.0	225673.0	Hoshika	Coral	99.6	Eye	Visual Intake	120	2.6	402.5	507.5	493.6	272.8	-	0.3	-0.1	1.0	00:00:48:635	-	-	-	-	-	-	-	-
1561179.3	18:02:31:649	Trial001	Hoshika-1-recording.avi	45194.0	225673.0	Hoshika	Coral	99.6	Eye	Visual Intake	120	2.6	403.5	506.4	494.5	272.0	-	0.3	-0.1	1.0	00:00:48:677	-	-	-	-	-	-	-	-
